Complex_ID,Compound_ID,Crystal_ID,Chain_ID,MCSS_Rank,SDF_Filename,Reference,POSIT,Chemgauss4,RMSD
ALP-POS-4483ae88-4_Mpro-P2606_0B_4,ALP-POS-4483ae88-4,Mpro-P2606,0B,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2606_0B_seqres_chainB_ALP-POS-4483ae88-4_ligand_4.sdf,Mpro-P2415_0A/Mpro-P2415_0A_bound.pdb,0.89,20.683260,0.6415013588638843
ALP-POS-4483ae88-4_Mpro-P2601_0B_6,ALP-POS-4483ae88-4,Mpro-P2601,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2601_0B_seqres_chainB_ALP-POS-4483ae88-4_ligand_6.sdf,Mpro-P2415_0A/Mpro-P2415_0A_bound.pdb,0.89,-6.863004,0.6628854042393271
ALP-POS-4483ae88-4_Mpro-P2381_0A_1,ALP-POS-4483ae88-4,Mpro-P2381,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2381_0A_seqres_chainA_ALP-POS-4483ae88-4_ligand_1.sdf,Mpro-P2415_0A/Mpro-P2415_0A_bound.pdb,0.89,-5.901465,0.8356742131519374
ALP-POS-4483ae88-4_Mpro-P2099_0A_2,ALP-POS-4483ae88-4,Mpro-P2099,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2099_0A_seqres_chainA_ALP-POS-4483ae88-4_ligand_2.sdf,Mpro-P2415_0A/Mpro-P2415_0A_bound.pdb,0.89,-5.697394,0.791656625989024
ALP-POS-4483ae88-4_Mpro-P2358_0A_3,ALP-POS-4483ae88-4,Mpro-P2358,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2358_0A_seqres_chainA_ALP-POS-4483ae88-4_ligand_3.sdf,Mpro-P2415_0A/Mpro-P2415_0A_bound.pdb,0.9,-9.177429,0.44137202179296564
ALP-POS-4483ae88-4_Mpro-P2601_0A_6,ALP-POS-4483ae88-4,Mpro-P2601,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2601_0A_seqres_chainA_ALP-POS-4483ae88-4_ligand_6.sdf,Mpro-P2415_0A/Mpro-P2415_0A_bound.pdb,0.89,20.537687,0.6419078630782638
ALP-POS-4483ae88-4_Mpro-P2036_0B_0,ALP-POS-4483ae88-4,Mpro-P2036,0B,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2036_0B_seqres_chainB_ALP-POS-4483ae88-4_ligand_0.sdf,Mpro-P2415_0A/Mpro-P2415_0A_bound.pdb,0.89,-6.281078,0.8514797262308401
ALP-POS-4483ae88-4_Mpro-P1858_0A_7,ALP-POS-4483ae88-4,Mpro-P1858,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1858_0A_seqres_chainA_ALP-POS-4483ae88-4_ligand_7.sdf,Mpro-P2415_0A/Mpro-P2415_0A_bound.pdb,0.75,-9.252991,0.7114110083085756
ALP-POS-4483ae88-4_Mpro-P2415_0A_-1,ALP-POS-4483ae88-4,Mpro-P2415,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2415_0A_seqres_chainA_ALP-POS-4483ae88-4_ligand.sdf,Mpro-P2415_0A/Mpro-P2415_0A_bound.pdb,0.85,-5.928343,0.5918488127196191
ALP-POS-4483ae88-4_Mpro-P2605_0B_5,ALP-POS-4483ae88-4,Mpro-P2605,0B,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2605_0B_seqres_chainB_ALP-POS-4483ae88-4_ligand_5.sdf,Mpro-P2415_0A/Mpro-P2415_0A_bound.pdb,0.91,-7.760853,2.879008810688191
ALP-POS-4483ae88-4_Mpro-P2080_0A_8,ALP-POS-4483ae88-4,Mpro-P2080,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2080_0A_seqres_chainA_ALP-POS-4483ae88-4_ligand_8.sdf,Mpro-P2415_0A/Mpro-P2415_0A_bound.pdb,0.5,22.974060,1.140743129419684
ALP-POS-4483ae88-4_Mpro-P2080_0B_8,ALP-POS-4483ae88-4,Mpro-P2080,0B,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2080_0B_seqres_chainB_ALP-POS-4483ae88-4_ligand_8.sdf,Mpro-P2415_0A/Mpro-P2415_0A_bound.pdb,0.5,-4.444557,1.0015464521609054
ALP-POS-477dc5b7-4_Mpro-P0816_0B_4,ALP-POS-477dc5b7-4,Mpro-P0816,0B,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0816_0B_seqres_chainB_ALP-POS-477dc5b7-4_ligand_4.sdf,Mpro-P2197_0A/Mpro-P2197_0A_bound.pdb,0.9,-7.626370,1.1568052678690408
ALP-POS-477dc5b7-4_Mpro-P0207_0A_0,ALP-POS-477dc5b7-4,Mpro-P0207,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0207_0A_seqres_chainA_ALP-POS-477dc5b7-4_ligand_0.sdf,Mpro-P2197_0A/Mpro-P2197_0A_bound.pdb,0.9500000000000001,19.649906,0.5878940899919902
ALP-POS-477dc5b7-4_Mpro-P2222_0A_7,ALP-POS-477dc5b7-4,Mpro-P2222,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2222_0A_seqres_chainA_ALP-POS-477dc5b7-4_ligand_7.sdf,Mpro-P2197_0A/Mpro-P2197_0A_bound.pdb,0.79,20.983917,0.3328608383129189
ALP-POS-477dc5b7-4_Mpro-P1800_0B_1,ALP-POS-477dc5b7-4,Mpro-P1800,0B,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1800_0B_seqres_chainB_ALP-POS-477dc5b7-4_ligand_1.sdf,Mpro-P2197_0A/Mpro-P2197_0A_bound.pdb,0.9500000000000001,-9.816377,1.0761375658008894
ALP-POS-477dc5b7-4_Mpro-P2730_0A_2,ALP-POS-477dc5b7-4,Mpro-P2730,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2730_0A_seqres_chainA_ALP-POS-477dc5b7-4_ligand_2.sdf,Mpro-P2197_0A/Mpro-P2197_0A_bound.pdb,0.79,20.905941,0.28240692329177
ALP-POS-477dc5b7-4_Mpro-P0793_0B_3,ALP-POS-477dc5b7-4,Mpro-P0793,0B,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0793_0B_seqres_chainB_ALP-POS-477dc5b7-4_ligand_3.sdf,Mpro-P2197_0A/Mpro-P2197_0A_bound.pdb,0.9,-9.623934,0.6023864768280669
ALP-POS-477dc5b7-4_Mpro-P0793_0A_3,ALP-POS-477dc5b7-4,Mpro-P0793,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0793_0A_seqres_chainA_ALP-POS-477dc5b7-4_ligand_3.sdf,Mpro-P2197_0A/Mpro-P2197_0A_bound.pdb,0.9,19.503237,0.46516741074458073
ALP-POS-477dc5b7-4_Mpro-P1800_0A_1,ALP-POS-477dc5b7-4,Mpro-P1800,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1800_0A_seqres_chainA_ALP-POS-477dc5b7-4_ligand_1.sdf,Mpro-P2197_0A/Mpro-P2197_0A_bound.pdb,0.9500000000000001,19.032715,0.9087055979130121
ALP-POS-477dc5b7-4_Mpro-P0816_0A_4,ALP-POS-477dc5b7-4,Mpro-P0816,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0816_0A_seqres_chainA_ALP-POS-477dc5b7-4_ligand_4.sdf,Mpro-P2197_0A/Mpro-P2197_0A_bound.pdb,0.9,20.022675,0.8492010529417868
ALP-POS-477dc5b7-4_Mpro-P2660_0B_5,ALP-POS-477dc5b7-4,Mpro-P2660,0B,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2660_0B_seqres_chainB_ALP-POS-477dc5b7-4_ligand_5.sdf,Mpro-P2197_0A/Mpro-P2197_0A_bound.pdb,0.85,-10.793299,0.610547478913507
ALP-POS-477dc5b7-4_Mpro-P2607_0A_6,ALP-POS-477dc5b7-4,Mpro-P2607,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2607_0A_seqres_chainA_ALP-POS-477dc5b7-4_ligand_6.sdf,Mpro-P2197_0A/Mpro-P2197_0A_bound.pdb,0.79,19.782646,0.34016856428671643
ALP-POS-477dc5b7-4_Mpro-P2607_0B_6,ALP-POS-477dc5b7-4,Mpro-P2607,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2607_0B_seqres_chainB_ALP-POS-477dc5b7-4_ligand_6.sdf,Mpro-P2197_0A/Mpro-P2197_0A_bound.pdb,0.79,-9.691889,0.44294276378088265
ALP-POS-477dc5b7-4_Mpro-P2487_0B_9,ALP-POS-477dc5b7-4,Mpro-P2487,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2487_0B_seqres_chainB_ALP-POS-477dc5b7-4_ligand_9.sdf,Mpro-P2197_0A/Mpro-P2197_0A_bound.pdb,0.91,-10.712993,0.5827519229665937
ALP-POS-477dc5b7-4_Mpro-P2660_0A_5,ALP-POS-477dc5b7-4,Mpro-P2660,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2660_0A_seqres_chainA_ALP-POS-477dc5b7-4_ligand_5.sdf,Mpro-P2197_0A/Mpro-P2197_0A_bound.pdb,0.85,21.220057,0.5242728777839162
ALP-POS-477dc5b7-4_Mpro-P2222_0B_7,ALP-POS-477dc5b7-4,Mpro-P2222,0B,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2222_0B_seqres_chainB_ALP-POS-477dc5b7-4_ligand_7.sdf,Mpro-P2197_0A/Mpro-P2197_0A_bound.pdb,0.79,-9.077910,0.4718134045093158
ALP-POS-477dc5b7-4_Mpro-P2487_0A_9,ALP-POS-477dc5b7-4,Mpro-P2487,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2487_0A_seqres_chainA_ALP-POS-477dc5b7-4_ligand_9.sdf,Mpro-P2197_0A/Mpro-P2197_0A_bound.pdb,0.91,21.067944,0.5104691156710248
ALP-POS-477dc5b7-4_Mpro-P0207_0B_0,ALP-POS-477dc5b7-4,Mpro-P0207,0B,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0207_0B_seqres_chainB_ALP-POS-477dc5b7-4_ligand_0.sdf,Mpro-P2197_0A/Mpro-P2197_0A_bound.pdb,0.9500000000000001,-11.015100,0.786696661695943
ALP-POS-477dc5b7-4_Mpro-P2197_0B_-1,ALP-POS-477dc5b7-4,Mpro-P2197,0B,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2197_0B_seqres_chainB_ALP-POS-477dc5b7-4_ligand.sdf,Mpro-P2197_0A/Mpro-P2197_0A_bound.pdb,0.99,-9.983046,0.6087611352443383
ALP-POS-477dc5b7-4_Mpro-P2197_0A_-1,ALP-POS-477dc5b7-4,Mpro-P2197,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2197_0A_seqres_chainA_ALP-POS-477dc5b7-4_ligand.sdf,Mpro-P2197_0A/Mpro-P2197_0A_bound.pdb,0.99,18.728508,0.13169610882486787
ALP-POS-477dc5b7-4_Mpro-P2263_0A_8,ALP-POS-477dc5b7-4,Mpro-P2263,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2263_0A_seqres_chainA_ALP-POS-477dc5b7-4_ligand_8.sdf,Mpro-P2197_0A/Mpro-P2197_0A_bound.pdb,0.79,-9.695964,0.34313295077825706
ALP-POS-477dc5b7-4_Mpro-P2730_0B_2,ALP-POS-477dc5b7-4,Mpro-P2730,0B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2730_0B_seqres_chainB_ALP-POS-477dc5b7-4_ligand_2.sdf,Mpro-P2197_0A/Mpro-P2197_0A_bound.pdb,0.79,-9.927918,0.390049032739019
ALP-POS-477dc5b7-5_Mpro-P0811_0A_-1,ALP-POS-477dc5b7-5,Mpro-P0811,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0811_0A_seqres_chainA_ALP-POS-477dc5b7-5_ligand.sdf,Mpro-P0811_0B/Mpro-P0811_0B_bound.pdb,0.85,20.526066,47.168342191829666
ALP-POS-477dc5b7-5_Mpro-P3074_0A_0,ALP-POS-477dc5b7-5,Mpro-P3074,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P3074_0A_seqres_chainA_ALP-POS-477dc5b7-5_ligand_0.sdf,Mpro-P0811_0B/Mpro-P0811_0B_bound.pdb,0.5,20.525324,47.276020408446534
ALP-POS-477dc5b7-5_Mpro-P3074_0B_0,ALP-POS-477dc5b7-5,Mpro-P3074,0B,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P3074_0B_seqres_chainB_ALP-POS-477dc5b7-5_ligand_0.sdf,Mpro-P0811_0B/Mpro-P0811_0B_bound.pdb,0.23000000417232513,-8.283484,47.31544955317185
ALP-POS-477dc5b7-5_Mpro-P0019_0B_4,ALP-POS-477dc5b7-5,Mpro-P0019,0B,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0019_0B_seqres_chainB_ALP-POS-477dc5b7-5_ligand_4.sdf,Mpro-P0811_0B/Mpro-P0811_0B_bound.pdb,0.85,-6.242279,47.321683377652484
ALP-POS-477dc5b7-5_Mpro-P0811_0B_-1,ALP-POS-477dc5b7-5,Mpro-P0811,0B,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0811_0B_seqres_chainB_ALP-POS-477dc5b7-5_ligand.sdf,Mpro-P0811_0B/Mpro-P0811_0B_bound.pdb,0.85,-6.971837,47.21324867500457
ALP-POS-477dc5b7-5_Mpro-P0950_0A_2,ALP-POS-477dc5b7-5,Mpro-P0950,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0950_0A_seqres_chainA_ALP-POS-477dc5b7-5_ligand_2.sdf,Mpro-P0811_0B/Mpro-P0811_0B_bound.pdb,0.85,21.095129,47.113491601098325
ALP-POS-477dc5b7-5_Mpro-P0845_0B_9,ALP-POS-477dc5b7-5,Mpro-P0845,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0845_0B_seqres_chainB_ALP-POS-477dc5b7-5_ligand_9.sdf,Mpro-P0811_0B/Mpro-P0811_0B_bound.pdb,0.5,-4.166786,47.17302343482442
ALP-POS-477dc5b7-5_Mpro-P0114_0A_7,ALP-POS-477dc5b7-5,Mpro-P0114,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0114_0A_seqres_chainA_ALP-POS-477dc5b7-5_ligand_7.sdf,Mpro-P0811_0B/Mpro-P0811_0B_bound.pdb,0.72,-0.374337,46.47320151660755
ALP-POS-477dc5b7-5_Mpro-P0845_0A_9,ALP-POS-477dc5b7-5,Mpro-P0845,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0845_0A_seqres_chainA_ALP-POS-477dc5b7-5_ligand_9.sdf,Mpro-P0811_0B/Mpro-P0811_0B_bound.pdb,0.5,21.651249,47.09993976221147
ALP-POS-477dc5b7-5_Mpro-P0026_0B_8,ALP-POS-477dc5b7-5,Mpro-P0026,0B,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0026_0B_seqres_chainB_ALP-POS-477dc5b7-5_ligand_8.sdf,Mpro-P0811_0B/Mpro-P0811_0B_bound.pdb,0.019999999552965164,-7.559109,49.39562281616486
ALP-POS-477dc5b7-5_Mpro-P0026_0A_8,ALP-POS-477dc5b7-5,Mpro-P0026,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0026_0A_seqres_chainA_ALP-POS-477dc5b7-5_ligand_8.sdf,Mpro-P0811_0B/Mpro-P0811_0B_bound.pdb,0.5,21.813238,50.077226280111034
ALP-POS-477dc5b7-5_Mpro-P0600_0A_3,ALP-POS-477dc5b7-5,Mpro-P0600,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0600_0A_seqres_chainA_ALP-POS-477dc5b7-5_ligand_3.sdf,Mpro-P0811_0B/Mpro-P0811_0B_bound.pdb,0.91,-4.691076,46.50173138644915
ALP-POS-477dc5b7-5_Mpro-P0950_0B_2,ALP-POS-477dc5b7-5,Mpro-P0950,0B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0950_0B_seqres_chainB_ALP-POS-477dc5b7-5_ligand_2.sdf,Mpro-P0811_0B/Mpro-P0811_0B_bound.pdb,0.85,-6.887935,47.18997842579551
ALP-POS-477dc5b7-5_Mpro-P2197_0B_5,ALP-POS-477dc5b7-5,Mpro-P2197,0B,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2197_0B_seqres_chainB_ALP-POS-477dc5b7-5_ligand_5.sdf,Mpro-P0811_0B/Mpro-P0811_0B_bound.pdb,0.85,-6.759931,47.3262829238162
ALP-POS-477dc5b7-5_Mpro-P0019_0A_4,ALP-POS-477dc5b7-5,Mpro-P0019,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0019_0A_seqres_chainA_ALP-POS-477dc5b7-5_ligand_4.sdf,Mpro-P0811_0B/Mpro-P0811_0B_bound.pdb,0.85,20.444683,47.313827182211156
ALP-POS-477dc5b7-5_Mpro-P2197_0A_5,ALP-POS-477dc5b7-5,Mpro-P2197,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2197_0A_seqres_chainA_ALP-POS-477dc5b7-5_ligand_5.sdf,Mpro-P0811_0B/Mpro-P0811_0B_bound.pdb,0.85,20.734930,47.57360712412818
ALP-POS-477dc5b7-5_Mpro-P0017_0B_1,ALP-POS-477dc5b7-5,Mpro-P0017,0B,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0017_0B_seqres_chainB_ALP-POS-477dc5b7-5_ligand_1.sdf,Mpro-P0811_0B/Mpro-P0811_0B_bound.pdb,0.85,-4.235940,47.00308323244816
ALP-POS-477dc5b7-5_Mpro-P0017_0A_1,ALP-POS-477dc5b7-5,Mpro-P0017,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0017_0A_seqres_chainA_ALP-POS-477dc5b7-5_ligand_1.sdf,Mpro-P0811_0B/Mpro-P0811_0B_bound.pdb,0.85,21.017506,46.987596257671406
ALP-POS-477dc5b7-5_Mpro-P1858_0A_6,ALP-POS-477dc5b7-5,Mpro-P1858,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1858_0A_seqres_chainA_ALP-POS-477dc5b7-5_ligand_6.sdf,Mpro-P0811_0B/Mpro-P0811_0B_bound.pdb,0.72,-6.972189,47.551397785266204
ALP-POS-6479a3a9-2_Mpro-P0098_0A_3,ALP-POS-6479a3a9-2,Mpro-P0098,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0098_0A_seqres_chainA_ALP-POS-6479a3a9-2_ligand_3.sdf,Mpro-P2028_1B/Mpro-P2028_1B_bound.pdb,0.75,22.362326,47.79497791955033
ALP-POS-6479a3a9-2_Mpro-P2176_0A_4,ALP-POS-6479a3a9-2,Mpro-P2176,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2176_0A_seqres_chainA_ALP-POS-6479a3a9-2_ligand_4.sdf,Mpro-P2028_1B/Mpro-P2028_1B_bound.pdb,0.18000000715255737,-4.859451,49.47414257215676
ALP-POS-6479a3a9-2_Mpro-P2185_0A_9,ALP-POS-6479a3a9-2,Mpro-P2185,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2185_0A_seqres_chainA_ALP-POS-6479a3a9-2_ligand_9.sdf,Mpro-P2028_1B/Mpro-P2028_1B_bound.pdb,0.05000000074505806,16.487707,47.08696773593011
ALP-POS-6479a3a9-2_Mpro-P2210_0B_6,ALP-POS-6479a3a9-2,Mpro-P2210,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2210_0B_seqres_chainB_ALP-POS-6479a3a9-2_ligand_6.sdf,Mpro-P2028_1B/Mpro-P2028_1B_bound.pdb,0.18000000715255737,-3.809317,45.60399931076546
ALP-POS-6479a3a9-2_Mpro-P2141_0A_5,ALP-POS-6479a3a9-2,Mpro-P2141,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2141_0A_seqres_chainA_ALP-POS-6479a3a9-2_ligand_5.sdf,Mpro-P2028_1B/Mpro-P2028_1B_bound.pdb,0.18000000715255737,-5.770800,49.91755809193611
ALP-POS-6479a3a9-2_Mpro-P2028_1A_-1,ALP-POS-6479a3a9-2,Mpro-P2028,1A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_1A_seqres_chainA_ALP-POS-6479a3a9-2_ligand.sdf,Mpro-P2028_1B/Mpro-P2028_1B_bound.pdb,0.85,21.155788,49.00110282899711
ALP-POS-6479a3a9-2_Mpro-P2185_0B_9,ALP-POS-6479a3a9-2,Mpro-P2185,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2185_0B_seqres_chainB_ALP-POS-6479a3a9-2_ligand_9.sdf,Mpro-P2028_1B/Mpro-P2028_1B_bound.pdb,0.23000000417232513,-6.634175,48.23092227974694
ALP-POS-6479a3a9-2_Mpro-P2210_0A_6,ALP-POS-6479a3a9-2,Mpro-P2210,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2210_0A_seqres_chainA_ALP-POS-6479a3a9-2_ligand_6.sdf,Mpro-P2028_1B/Mpro-P2028_1B_bound.pdb,0.23999999463558197,17.887091,47.15004070649092
ALP-POS-6479a3a9-2_Mpro-P2028_0A_-1,ALP-POS-6479a3a9-2,Mpro-P2028,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_0A_seqres_chainA_ALP-POS-6479a3a9-2_ligand.sdf,Mpro-P2028_1B/Mpro-P2028_1B_bound.pdb,0.85,21.155788,49.00110282899711
ALP-POS-6479a3a9-2_Mpro-P2218_0A_8,ALP-POS-6479a3a9-2,Mpro-P2218,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2218_0A_seqres_chainA_ALP-POS-6479a3a9-2_ligand_8.sdf,Mpro-P2028_1B/Mpro-P2028_1B_bound.pdb,0.5,-2.160067,48.76525383540799
ALP-POS-6479a3a9-2_Mpro-P0764_0A_1,ALP-POS-6479a3a9-2,Mpro-P0764,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0764_0A_seqres_chainA_ALP-POS-6479a3a9-2_ligand_1.sdf,Mpro-P2028_1B/Mpro-P2028_1B_bound.pdb,0.23999999463558197,19.177853,50.44388920996943
ALP-POS-6479a3a9-2_Mpro-P2205_0A_7,ALP-POS-6479a3a9-2,Mpro-P2205,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2205_0A_seqres_chainA_ALP-POS-6479a3a9-2_ligand_7.sdf,Mpro-P2028_1B/Mpro-P2028_1B_bound.pdb,0.41999998688697815,-7.365929,47.97206140480318
ALP-POS-6479a3a9-2_Mpro-P0394_0A_2,ALP-POS-6479a3a9-2,Mpro-P0394,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0394_0A_seqres_chainA_ALP-POS-6479a3a9-2_ligand_2.sdf,Mpro-P2028_1B/Mpro-P2028_1B_bound.pdb,0.5,-7.745697,48.60102971561883
ALP-POS-6479a3a9-2_Mpro-P2028_0B_-1,ALP-POS-6479a3a9-2,Mpro-P2028,0B,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_0B_seqres_chainB_ALP-POS-6479a3a9-2_ligand.sdf,Mpro-P2028_1B/Mpro-P2028_1B_bound.pdb,0.91,-9.103811,48.89423925020696
ALP-POS-6479a3a9-2_Mpro-P0764_0B_1,ALP-POS-6479a3a9-2,Mpro-P0764,0B,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0764_0B_seqres_chainB_ALP-POS-6479a3a9-2_ligand_1.sdf,Mpro-P2028_1B/Mpro-P2028_1B_bound.pdb,0.33000001311302185,-6.197228,48.35714068089375
ALP-POS-6479a3a9-2_Mpro-P2005_0A_0,ALP-POS-6479a3a9-2,Mpro-P2005,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2005_0A_seqres_chainA_ALP-POS-6479a3a9-2_ligand_0.sdf,Mpro-P2028_1B/Mpro-P2028_1B_bound.pdb,0.72,-7.611925,48.20541641050966
ALP-POS-6479a3a9-2_Mpro-P2028_1B_-1,ALP-POS-6479a3a9-2,Mpro-P2028,1B,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_1B_seqres_chainB_ALP-POS-6479a3a9-2_ligand.sdf,Mpro-P2028_1B/Mpro-P2028_1B_bound.pdb,0.91,-9.103811,48.89423925020696
ALP-POS-64a710fa-1_Mpro-P2080_0B_5,ALP-POS-64a710fa-1,Mpro-P2080,0B,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2080_0B_seqres_chainB_ALP-POS-64a710fa-1_ligand_5.sdf,Mpro-P0016_0A/Mpro-P0016_0A_bound.pdb,0.23999999463558197,-10.300332,1.664549526932383
ALP-POS-64a710fa-1_Mpro-P0057_0B_4,ALP-POS-64a710fa-1,Mpro-P0057,0B,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0057_0B_seqres_chainB_ALP-POS-64a710fa-1_ligand_4.sdf,Mpro-P0016_0A/Mpro-P0016_0A_bound.pdb,0.8300000000000001,-11.255720,0.7422725389297642
ALP-POS-64a710fa-1_Mpro-P2080_0A_5,ALP-POS-64a710fa-1,Mpro-P2080,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2080_0A_seqres_chainA_ALP-POS-64a710fa-1_ligand_5.sdf,Mpro-P0016_0A/Mpro-P0016_0A_bound.pdb,0.009999999776482582,0.375000,9.921189300823027
ALP-POS-64a710fa-1_Mpro-P2468_0A_7,ALP-POS-64a710fa-1,Mpro-P2468,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2468_0A_seqres_chainA_ALP-POS-64a710fa-1_ligand_7.sdf,Mpro-P0016_0A/Mpro-P0016_0A_bound.pdb,0.009999999776482582,-1.123925,9.964996937178736
ALP-POS-64a710fa-1_Mpro-P2468_0B_7,ALP-POS-64a710fa-1,Mpro-P2468,0B,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2468_0B_seqres_chainB_ALP-POS-64a710fa-1_ligand_7.sdf,Mpro-P0016_0A/Mpro-P0016_0A_bound.pdb,0.23999999463558197,-10.663136,1.6962489396152372
ALP-POS-64a710fa-1_Mpro-P0240_0B_6,ALP-POS-64a710fa-1,Mpro-P0240,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0240_0B_seqres_chainB_ALP-POS-64a710fa-1_ligand_6.sdf,Mpro-P0016_0A/Mpro-P0016_0A_bound.pdb,0.33000001311302185,-7.289388,1.6662316707009814
ALP-POS-64a710fa-1_Mpro-P0057_0A_4,ALP-POS-64a710fa-1,Mpro-P0057,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0057_0A_seqres_chainA_ALP-POS-64a710fa-1_ligand_4.sdf,Mpro-P0016_0A/Mpro-P0016_0A_bound.pdb,0.8300000000000001,22.155771,0.7933596455468676
ALP-POS-64a710fa-1_Mpro-P0186_0A_3,ALP-POS-64a710fa-1,Mpro-P0186,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0186_0A_seqres_chainA_ALP-POS-64a710fa-1_ligand_3.sdf,Mpro-P0016_0A/Mpro-P0016_0A_bound.pdb,0.72,22.094149,1.8613689008466587
ALP-POS-64a710fa-1_Mpro-P1835_0B_8,ALP-POS-64a710fa-1,Mpro-P1835,0B,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1835_0B_seqres_chainB_ALP-POS-64a710fa-1_ligand_8.sdf,Mpro-P0016_0A/Mpro-P0016_0A_bound.pdb,0.23999999463558197,-10.003972,4.1832236660802975
